"TIME","GEO","C_RESID","UNIT","NACE_R2","Value","Flag and Footnotes"
"2010","Czechia","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,421,951",""
"2010","Czechia","Total","Number","Holiday and other short-stay accommodation","1,608,487",""
"2010","Czechia","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","813,464",""
"2010","Czechia","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1.89",""
"2010","Czechia","Total","Percentage change on previous period","Hotels and similar accommodation","4.87",""
"2010","Czechia","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-8.63",""
"2010","Czechia","Total","Percentage change on previous period","Holiday and other short-stay accommodation","-5.99",""
"2010","Czechia","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-13.45",""
"2010","Denmark","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,986,834",""
"2010","Denmark","Foreign country","Number","Hotels and similar accommodation","1,368,915",""
"2010","Denmark","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","617,919",""
"2010","Denmark","Foreign country","Number","Holiday and other short-stay accommodation","293,554",""
"2010","Denmark","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","324,365",""
"2010","Denmark","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10.84",""
"2010","Denmark","Foreign country","Percentage change on previous period","Hotels and similar accommodation","14.99",""
"2010","Denmark","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2.63",""
"2010","Denmark","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","5.5",""
"2010","Denmark","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","0.17",""
"2010","Denmark","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,852,951",""
"2010","Denmark","Reporting country","Number","Hotels and similar accommodation","2,165,966",""
"2010","Denmark","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,686,985",""
"2010","Denmark","Reporting country","Number","Holiday and other short-stay accommodation","616,473",""
"2010","Denmark","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","1,070,512",""
"2010","Denmark","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1.54",""
"2010","Denmark","Reporting country","Percentage change on previous period","Hotels and similar accommodation","6.25",""
"2010","Denmark","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-3.93",""
"2010","Denmark","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","-3.75",""
"2010","Denmark","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-4.03",""
"2010","Denmark","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,839,785",""
"2010","Denmark","Total","Number","Hotels and similar accommodation","3,534,881",""
"2010","Denmark","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,304,904",""
"2010","Denmark","Total","Number","Holiday and other short-stay accommodation","910,027",""
"2010","Denmark","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,394,877",""
"2010","Denmark","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.52",""
"2010","Denmark","Total","Percentage change on previous period","Hotels and similar accommodation","9.47",""
"2010","Denmark","Total","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-2.25",""
"2010","Denmark","Total","Percentage change on previous period","Holiday and other short-stay accommodation","-0.95",""
"2010","Denmark","Total","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-3.09",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","26,764,892",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Number","Hotels and similar accommodation","23,381,892",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","3,383,000",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Number","Holiday and other short-stay accommodation","2,029,903",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Number","Camping grounds, recreational vehicle parks and trailer parks","1,353,097",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10.94",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Percentage change on previous period","Hotels and similar accommodation","11.52",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7.08",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Percentage change on previous period","Holiday and other short-stay accommodation","9.64",""
"2010","Germany (until 1990 former territory of the FRG)","Foreign country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","3.45",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","107,776,798",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Number","Hotels and similar accommodation","85,639,738",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22,137,060",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Number","Holiday and other short-stay accommodation","16,656,461",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Number","Camping grounds, recreational vehicle parks and trailer parks","5,480,599",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4.2",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Hotels and similar accommodation","5.63",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-0.99",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Holiday and other short-stay accommodation","-0.02",""
"2010","Germany (until 1990 former territory of the FRG)","Reporting country","Percentage change on previous period","Camping grounds, recreational vehicle parks and trailer parks","-3.82",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","134,541,690",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Number","Hotels and similar accommodation","109,021,630",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","25,520,060",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Number","Holiday and other short-stay accommodation","18,686,364",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Number","Camping grounds, recreational vehicle parks and trailer parks","6,833,696",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5.47",""
